x-axis,1,2,3
second,Volt,Volt,Volt
+113.400E-06,+4.462311510E+00,+0.0E+00,-60.603014E-03
+113.500E-06,+4.422110505E+00,-40.201005E-03,-60.201004E-03
+113.600E-06,+4.341708496E+00,-40.201005E-03,-59.396984E-03
+113.700E-06,+4.341708496E+00,+0.0E+00,-60.201004E-03
+113.800E-06,+4.381909501E+00,-20.100502E-03,-59.798994E-03
+113.900E-06,+4.341708496E+00,-30.150753E-03,-59.396984E-03
+114.000E-06,+4.341708496E+00,+0.0E+00,-59.396984E-03
+114.100E-06,+4.422110505E+00,-10.050251E-03,-59.396984E-03
+114.200E-06,+4.341708496E+00,+0.0E+00,-59.396984E-03
+114.300E-06,+4.422110505E+00,-30.150753E-03,-59.195979E-03
+114.400E-06,+4.422110505E+00,-40.201005E-03,-57.788944E-03
+114.500E-06,+4.361808999E+00,+0.0E+00,-57.989949E-03
+114.600E-06,+4.341708496E+00,-20.100502E-03,-58.592964E-03
+114.700E-06,+4.341708496E+00,-10.050251E-03,-58.592964E-03
+114.800E-06,+4.422110505E+00,+0.0E+00,-58.592964E-03
+114.900E-06,+4.361808999E+00,+0.0E+00,-59.195979E-03
+115.000E-06,+4.341708496E+00,-40.201005E-03,-58.592964E-03
+115.100E-06,+4.341708496E+00,+0.0E+00,-59.396984E-03
+115.200E-06,+4.341708496E+00,+0.0E+00,-58.592964E-03
+115.300E-06,+4.321607994E+00,-10.050251E-03,-58.391959E-03
+115.400E-06,+4.301507492E+00,-20.100502E-03,-58.592964E-03
+115.500E-06,+4.341708496E+00,-40.201005E-03,-57.788944E-03
+115.600E-06,+4.341708496E+00,+0.0E+00,-57.788944E-03
+115.700E-06,+4.341708496E+00,-40.201005E-03,-56.984924E-03
+115.800E-06,+4.301507492E+00,+0.0E+00,-56.582914E-03
+115.900E-06,+4.321607994E+00,+0.0E+00,-56.381909E-03
+116.000E-06,+4.341708496E+00,-0.0E+00,-56.984924E-03
+116.100E-06,+4.341708496E+00,+0.0E+00,-57.788944E-03
+116.200E-06,+4.341708496E+00,-20.100502E-03,-57.788944E-03
+116.300E-06,+4.341708496E+00,+0.0E+00,-57.788944E-03
+116.400E-06,+4.261306487E+00,+0.0E+00,-57.788944E-03
+116.500E-06,+4.341708496E+00,-40.201005E-03,-57.788944E-03
+116.600E-06,+4.301507492E+00,+0.0E+00,-56.582914E-03
+116.700E-06,+4.321607994E+00,+0.0E+00,-56.984924E-03
+116.800E-06,+4.341708496E+00,+0.0E+00,-56.984924E-03
+116.900E-06,+4.402010003E+00,+0.0E+00,-56.984924E-03
+117.000E-06,+4.341708496E+00,+0.0E+00,-56.984924E-03
+117.100E-06,+4.341708496E+00,-10.050251E-03,-57.587939E-03
+117.200E-06,+4.261306487E+00,-40.201005E-03,-56.984924E-03
+117.300E-06,+4.261306487E+00,-30.150753E-03,-56.783919E-03
+117.400E-06,+4.341708496E+00,+0.0E+00,-56.582914E-03
+117.500E-06,+4.261306487E+00,+0.0E+00,-56.381909E-03
+117.600E-06,+4.341708496E+00,+0.0E+00,-56.180904E-03
+117.700E-06,+4.261306487E+00,+0.0E+00,-56.180904E-03
+117.800E-06,+4.301507492E+00,+0.0E+00,-55.778894E-03
+117.900E-06,+4.261306487E+00,-10.050251E-03,-56.180904E-03
+118.000E-06,+4.261306487E+00,-0.0E+00,-56.984924E-03
+118.100E-06,+4.341708496E+00,-30.150753E-03,-55.979899E-03
+118.200E-06,+4.301507492E+00,-20.100502E-03,-56.180904E-03
+118.300E-06,+4.281406989E+00,+0.0E+00,-55.376884E-03
+118.400E-06,+4.261306487E+00,+0.0E+00,-55.376884E-03
+118.500E-06,+4.281406989E+00,+0.0E+00,-56.381909E-03
+118.600E-06,+4.261306487E+00,+0.0E+00,-56.180904E-03
+118.700E-06,+4.261306487E+00,+0.0E+00,-56.381909E-03
+118.800E-06,+4.261306487E+00,-40.201005E-03,-55.376884E-03
+118.900E-06,+4.341708496E+00,-30.150753E-03,-55.376884E-03
+119.000E-06,+4.301507492E+00,-20.100502E-03,-54.974874E-03
+119.100E-06,+4.261306487E+00,+0.0E+00,-54.572864E-03
+119.200E-06,+4.261306487E+00,-0.0E+00,-54.572864E-03
+119.300E-06,+4.261306487E+00,-10.050251E-03,-54.572864E-03
+119.400E-06,+4.261306487E+00,+0.0E+00,-54.572864E-03
+119.500E-06,+4.261306487E+00,-40.201005E-03,-54.572864E-03
+119.600E-06,+4.261306487E+00,-0.0E+00,-54.572864E-03
+119.700E-06,+4.341708496E+00,-40.201005E-03,-53.969848E-03
+119.800E-06,+4.301507492E+00,-20.100502E-03,-54.572864E-03
+119.900E-06,+4.261306487E+00,-30.150753E-03,-54.773869E-03
